"","Contains fear","containes excitement"
"bigger",0.119148083031178,0.880851924419403
"biggest",0.148257985711098,0.851741969585419
"bigml",0.175515428185463,0.824484527111053
"bigvoodoo",0.512211918830872,0.487788051366806
"bilingual",0.114752717316151,0.88524729013443
"bill",0.16256719827652,0.837432742118835
"billing",0.339169830083847,0.660830140113831
"billion",0.0939647108316422,0.906035304069519
"billionaire",0.0512625314295292,0.948737502098083
"bin",0.143725350499153,0.856274664402008
"bing",0.233088627457619,0.766911387443542
"bio",0.226759642362595,0.773240387439728
"biochemical",0.0987590253353119,0.90124100446701
"biohackers",0.45085746049881,0.54914253950119
"biological",0.1282988935709,0.871701121330261
"biology",0.107537232339382,0.89246279001236
"biometric",0.207886219024658,0.792113780975342
"biosensor",0.336449831724167,0.663550198078156
"biotechnology",0.103811383247375,0.896188616752625
"bioweapon",0.499717861413956,0.500282168388367
"bioweapons",0.453421980142593,0.546577990055084
"bipartisan",0.229637235403061,0.770362734794617
"bir",0.409647464752197,0.590352535247803
"birthday",0.04313600435853,0.95686399936676
"bit",0.182818546891212,0.817181468009949
"bitcoin",0.115446366369724,0.884553611278534
"bjorn",0.218944802880287,0.781055212020874
"black",0.248202547430992,0.751797437667847
"blaenorol",0.34299048781395,0.657009482383728
"blam",0.332735598087311,0.667264401912689
"blame",0.782412648200989,0.217587351799011
"blamed",0.544851124286652,0.455148816108704
"blank",0.519256472587585,0.480743527412415
"blas",0.255140870809555,0.744859099388123
"blast",0.136464580893517,0.863535463809967
"blaze",0.191220849752426,0.808779180049896
"bleaching",0.644547045230865,0.355452954769135
"bleak",0.813579022884369,0.186420977115631
"blessing",0.337927550077438,0.662072420120239
"blinken",0.173614844679832,0.826385140419006
"blitz",0.0453663021326065,0.954633712768555
"block",0.311198055744171,0.688801944255829
"blockbuster",0.248568117618561,0.751431941986084
"blockchain",0.211442679166794,0.788557291030884
"blocker",0.414901822805405,0.585098147392273
"blog",0.0735495164990425,0.926450490951538
"blogger",0.113734804093838,0.886265158653259
"blood",0.206613063812256,0.793386995792389
"bloomberg",0.432084232568741,0.567915797233582
"blow",0.416158348321915,0.583841681480408
"blue",0.116009749472141,0.883990228176117
"blueprint",0.298435986042023,0.701564013957977
"bluetooth",0.129999652504921,0.87000036239624
"blumenthal",0.246941670775414,0.753058314323425
"blunder",0.293764382600784,0.706235587596893
"blunt",0.875303506851196,0.124696463346481
"blurred",0.232581406831741,0.767418622970581
"bn",0.120003439486027,0.879996597766876
"bnp",0.152736082673073,0.847263932228088
"board",0.0826045870780945,0.917395412921906
"bod",0.251223266124725,0.748776733875275
"bodleian",0.31008768081665,0.68991231918335
"body",0.0854292213916779,0.914570808410645
"boeing",0.157680571079254,0.842319428920746
"bogus",0.409123450517654,0.590876579284668
"bolder",0.317681342363358,0.682318687438965
"bollywood",0.149127900600433,0.850872099399567
"bolstered",0.260643124580383,0.739356875419617
"bomb",0.57862776517868,0.421372205018997
"bon",0.154611259698868,0.84538871049881
"bonanza",0.0292753167450428,0.970724701881409
"bonaventure",0.0674076154828072,0.932592391967773
"book",0.0920430794358253,0.907956957817078
"boom",0.130948096513748,0.869051873683929
"boomer",0.225318625569344,0.774681389331818
"booming",0.011270908638835,0.988729119300842
"boost",0.0125589184463024,0.987441062927246
"booster",0.0815705806016922,0.918429374694824
"booth",0.65077018737793,0.349229842424393
"bootstrapped",0.304626971483231,0.695372998714447
"border",0.247509449720383,0.75249058008194
"born",0.090522289276123,0.909477710723877
"bos",0.212901920080185,0.787098050117493
"bose",0.368521004915237,0.631479024887085
"bot",0.18238727748394,0.817612767219543
"botstein",0.218628898262978,0.781371057033539
"bottleneck",0.200448110699654,0.799551904201508
"bottom",0.158671677112579,0.841328382492065
"bound",0.109720289707184,0.890279710292816
"boundary",0.192137613892555,0.807862401008606
"boutique",0.298581480979919,0.701418519020081
"box",0.107149749994278,0.8928502202034
"boy",0.129677176475525,0.870322823524475
"boyd",0.226918160915375,0.773081839084625
"bradshaw",0.363579213619232,0.636420786380768
"brain",0.0897927582263947,0.910207271575928
"brainpower",0.103162474930286,0.896837532520294
"brainstorming",0.622696697711945,0.377303302288055
"brakes",0.662196338176727,0.33780363202095
"branch",0.2253547757864,0.774645268917084
"brand",0.122120946645737,0.877879023551941
"branded",0.105148665606976,0.894851326942444
"breaching",0.753216624259949,0.246783345937729
"break.",0.635724902153015,0.36427515745163
"breakdown",0.630626618862152,0.369373440742493
"breaking",0.611352384090424,0.388647645711899
"breakneck",0.383864939212799,0.616135060787201
"breakthrough",0.0615826547145844,0.938417315483093
"breakup",0.558102786540985,0.441897213459015
"breast",0.87462317943573,0.125376880168915
"breath",0.0804349705576897,0.91956502199173
"breckenridge",0.361493974924088,0.63850599527359
"brent",0.416795611381531,0.583204329013824
"breton",0.234809070825577,0.765190958976746
"brewing",0.150188639760017,0.849811375141144
"brexit",0.688682556152344,0.311317443847656
"brianne",0.200744584202766,0.799255430698395
"bridge",0.109688684344292,0.890311300754547
"bridging",0.082112193107605,0.917887806892395
"brief",0.656381905078888,0.343618094921112
"briefing",0.650804042816162,0.349195927381516
"bright",0.0241699870675802,0.975830018520355
"brighter",0.130107626318932,0.869892299175262
"brighton",0.0423343330621719,0.957665622234344
"brilliant",0.037309505045414,0.962690532207489
"bring",0.0518232733011246,0.948176681995392
"bringing",0.0375941731035709,0.962405860424042
"brit",0.438447743654251,0.561552286148071
"britain",0.492187529802322,0.507812440395355
"british",0.578060209751129,0.421939760446548
"britton",0.159938365221024,0.840061664581299
"bro",0.185788750648499,0.814211249351501
"broadband",0.119360968470573,0.880639016628265
"broadcast",0.123895198106766,0.876104831695557
"broaden",0.0938195437192917,0.906180441379547
"broader",0.123078756034374,0.876921236515045
"broadly",0.0676933228969574,0.932306706905365
"brockman",0.276822149753571,0.723177850246429
"broken",0.742934942245483,0.257065057754517
"broker",0.281275689601898,0.718724310398102
"brokerbrain",0.502539873123169,0.497460126876831
"broking",0.138505533337593,0.861494481563568
"bronx",0.266893655061722,0.733106374740601
"brook",0.103408634662628,0.896591365337372
"brooking",0.311578840017319,0.688421189785004
"brosiect",0.501645803451538,0.498354226350784
"brosiectau",0.278376936912537,0.721623003482819
"brother",0.0869684293866158,0.91303151845932
"brou",0.29692730307579,0.703072667121887
"brought",0.321503609418869,0.678496420383453
"brown",0.130467712879181,0.869532287120819
"browser",0.100262895226479,0.899737119674683
"bruised",0.466833412647247,0.533166587352753
"brush",0.121073380112648,0.878926575183868
"bryan",0.24207791686058,0.757922112941742
"brynjolfsson",0.231822118163109,0.768177926540375
"bst",0.198640882968903,0.801359117031097
"bubbles",0.102050088346004,0.897949934005737
"buck",0.19455249607563,0.805447459220886
"buckstaff",0.226147159934044,0.77385288476944
"budd",0.252501249313354,0.74749881029129
"budget",0.249504968523979,0.750495076179504
"buffalo",0.239454731345177,0.760545313358307
"buffett",0.306466430425644,0.693533599376678
"bug",0.471317380666733,0.52868264913559
"build",0.0693396180868149,0.930660426616669
"building",0.0311050713062286,0.968894958496094
"buildinghe",0.0721675977110863,0.927832365036011
"buildingiq",0.0815330743789673,0.918466925621033
"built",0.0733764469623566,0.926623523235321
"bulbulia",0.305334061384201,0.694665968418121
"bullish",0.879184782505035,0.120815217494965
"bullsh",0.601866722106934,0.398133248090744
"bummel",0.252449244260788,0.74755072593689
"bunch",0.295831471681595,0.704168498516083
"bundle",0.082346111536026,0.917653858661652
"bureau",0.25504457950592,0.74495542049408
"bureaucracy",0.542662143707275,0.457337856292725
"burgeoning",0.103624910116196,0.896375060081482
"burn",0.266801387071609,0.733198583126068
"burning",0.42401972413063,0.575980246067047
"burnout",0.853910684585571,0.146089270710945
"burst",0.0442661605775356,0.955733895301819
"bush",0.189019709825516,0.810980260372162
"business",0.0552447512745857,0.944755256175995
"bust",0.929671466350555,0.0703285560011864
"busted",0.813505291938782,0.186494752764702
"busy",0.494800418615341,0.505199551582336
"busywork",0.483130425214767,0.516869604587555
"butt",0.287550061941147,0.712449967861176
"butter",0.684302926063538,0.31569704413414
"buy",0.113025397062302,0.886974573135376
"buyer",0.170408219099045,0.829591751098633
"buying",0.124380588531494,0.875619411468506
"buyout",0.264178991317749,0.735821008682251
"buzz",0.0422213077545166,0.957778751850128
"buzzing",0.0696293488144875,0.930370628833771
"byd",0.170257613062859,0.829742312431335
"bydd",0.202228009700775,0.797771990299225
"byproduct",0.164862662553787,0.83513730764389
"cab",0.384816557168961,0.615183472633362
"cacophonous",0.312270253896713,0.687729775905609
"cael",0.489888101816177,0.510111927986145
"cagr",0.417746901512146,0.582253098487854
"cai",0.175722107291222,0.824277937412262
"caia",0.169512197375298,0.830487847328186
"cairn",0.24008683860302,0.759913146495819
"caitlin",0.346711188554764,0.653288781642914
"caitlyn",0.218091249465942,0.781908750534058
"cake",0.0724365189671516,0.927563548088074
"cakes",0.0543241463601589,0.945675909519196
"calculating",0.273570775985718,0.726429224014282
"calculator",0.222797140479088,0.777202844619751
"calendar",0.169054821133614,0.830945193767548
"calhoun",0.742966890335083,0.257033109664917
"california",0.399977773427963,0.600022196769714
"call",0.162548899650574,0.837451040744781
"called",0.24139416217804,0.758605897426605
"caller",0.274006724357605,0.725993275642395
"calling",0.527721703052521,0.472278296947479
"calmly",0.196094408631325,0.803905606269836
"cam",0.0957479029893875,0.904252052307129
"camera",0.0752177014946938,0.924782335758209
"campaign",0.201553180813789,0.798446834087372
"campbell",0.203747689723969,0.796252369880676
"campus",0.06976717710495,0.93023282289505
"can",0.139363005757332,0.860637009143829
"canada",0.259283274412155,0.740716755390167
"canary",0.227996736764908,0.77200323343277
"cancel",0.650125980377197,0.349874019622803
"cancer",0.676199197769165,0.32380086183548
"candidate",0.113394394516945,0.886605560779572
"candidates",0.0739692896604538,0.92603075504303
"caniatau",0.253859907388687,0.746140122413635
"capability",0.103623174130917,0.89637678861618
"capable",0.13850225508213,0.861497759819031
"capacity",0.0556140467524529,0.944385945796967
"cape",0.162173211574554,0.837826788425446
"capital",0.0878536328673363,0.912146389484406
"capitalism",0.233498126268387,0.766501843929291
"capitalization",0.141784235835075,0.858215749263763
"capitalize",0.0997169464826584,0.90028303861618
"caplan",0.283177256584167,0.716822743415833
"captivated",0.015366118401289,0.98463386297226
"capture",0.0627854987978935,0.937214553356171
"captured",0.152241423726082,0.847758591175079
"capturing",0.0420388430356979,0.957961142063141
"car",0.109406240284443,0.890593707561493
"carbon",0.102478183805943,0.89752185344696
"carcases",0.404213666915894,0.595786333084106
"care",0.115604542195797,0.884395480155945
"career",0.099031463265419,0.900968551635742
"careful",0.233919769525528,0.766080260276794
"caring",0.302985042333603,0.697014927864075
"carlson",0.298275053501129,0.701724946498871
"carnegie",0.114305064082146,0.885694921016693
"carnelian",0.329642772674561,0.670357227325439
"carolina",0.429031491279602,0.570968568325043
"carried",0.177629873156548,0.822370171546936
"carrying",0.0981265529990196,0.901873469352722
"cart",0.10303371399641,0.896966338157654
"cartoon",0.133998140692711,0.866001784801483
"casetext",0.49013414978981,0.509865880012512
"cash",0.195192009210587,0.804808020591736
"cask",0.517450869083405,0.482549101114273
"castel",0.248914435505867,0.751085579395294
"cat",0.225502893328667,0.774497151374817
"catalyst",0.763602137565613,0.236397862434387
"catastrophic",0.837436318397522,0.162563666701317
"catch",0.0898257568478584,0.910174190998077
"catching",0.0453404895961285,0.954659521579742
"categorised",0.435862571001053,0.56413745880127
"categorize",0.333492130041122,0.6665078997612
"categorized",0.403426051139832,0.596573948860168
"categorizes",0.400460511445999,0.599539458751678
"category",0.102281019091606,0.897718966007233
"cater",0.390551000833511,0.609448969364166
"cathie",0.419166803359985,0.580833256244659
"catrin",0.481789261102676,0.518210709095001
"caused",0.484732449054718,0.515267491340637
"causing",0.506821990013123,0.493178009986877
"caution",0.731875479221344,0.268124520778656
"cautionary",0.691670000553131,0.308329999446869
"cautioned",0.844117939472198,0.155882015824318
"cautious",0.302775591611862,0.69722443819046
"cave",0.284250736236572,0.715749263763428
"cb",0.128639742732048,0.871360301971436
"cc",0.124841928482056,0.875158071517944
"cdata",0.249366104602814,0.750633895397186
"cease",0.741647183895111,0.258352816104889
"ceemeta",0.179172769188881,0.82082724571228
"celebrity",0.00625389209017158,0.993746101856232
"cell",0.133664414286613,0.866335570812225
"censor",0.312658488750458,0.687341511249542
"census",0.105415910482407,0.894584059715271
"cent",0.133985683321953,0.866014361381531
"center",0.123256117105484,0.876743853092194
"centered",0.218509033322334,0.781490921974182
"central",0.0849476233124733,0.91505241394043
"centralised",0.318497866392136,0.681502223014832
"centralized",0.26673287153244,0.733267068862915
"centralizing",0.152140334248543,0.847859621047974
"centre",0.216337442398071,0.783662557601929
"centred",0.50520133972168,0.494798690080643
"centres",0.257433444261551,0.742566585540771
"centric",0.181275457143784,0.818724572658539
"century",0.252337366342545,0.747662663459778
"ceo",0.134354829788208,0.865645170211792
"ceos",0.191716536879539,0.808283448219299
"cerebration",0.466768950223923,0.533231019973755
"certified",0.0777980536222458,0.922201991081238
